CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,EstimatedSalary,Exited,,,,,,
15726945,Andreev,677,France,Female,72,8,0,153604,0,,,,,,
15794276,Steele,588,France,Female,64,3,0,189704,0,,,,,,
15568328,Black,488,France,Female,22,6,0,66394,0,,,,,,
15604355,Shand,519,France,Male,39,1,97700,30709,0,,,,,,
15735788,Chiagoziem,709,France,Male,31,6,0,71010,0,,,,,,
15618255,Fedorov,642,Germany,Female,56,6,103245,143050,1,,,,,,
15720941,Tien,710,Germany,Male,34,8,147833,1562,0,,,,,,
15769110,Stehle,653,France,Female,46,5,0,49708,0,,,,,,
15576094,Sung,743,France,Male,71,0,0,29838,0,,,,,,
15756150,Alexander,418,France,Female,39,2,0,9042,0,,,,,,
15719579,McIntosh,670,Germany,Female,33,9,84521,198017,0,,,,,,
15748854,Sung,723,Germany,Female,28,5,91938,143482,0,,,,,,
15612455,Yao,549,Germany,Male,45,6,124241,146373,0,,,,,,
15664802,Chinweuba,543,France,Female,42,5,0,101905,0,,,,,,
15735687,Chinweuba,595,Spain,Male,37,2,157085,134767,0,,,,,,
15664734,T'ao,673,Germany,Female,25,3,108245,103574,0,,,,,,
15767894,Ch'ien,741,France,Female,21,9,0,139260,0,,,,,,
15666884,Su,508,Germany,Female,41,5,82162,187776,0,,,,,,
15750156,Yu,662,Germany,Male,59,2,104568,8059,1,,,,,,
15751120,Loyau,752,France,Female,36,2,119912,124355,0,,,,,,
15575748,Conti,809,France,Male,36,9,68882,109135,0,,,,,,
15714610,Alexeeva,575,Spain,Male,30,2,0,82223,0,,,,,,
15720305,Power,591,Spain,Female,40,1,86376,136767,1,,,,,,
15678129,Hill,643,Spain,Female,45,9,150840,155516,0,,,,,,
15566633,Freeman,698,Germany,Male,55,8,155059,144584,0,,,,,,
15680436,Hsing,496,France,Female,29,4,0,164807,0,,,,,,
15674343,Esposito,597,France,Male,44,8,78128,109153,0,,,,,,
15658890,Belonwu,603,Germany,Male,46,4,98900,86190,0,,,,,,
15599004,Tsao,655,Spain,Male,37,1,0,106041,0,,,,,,
15726487,P'eng,431,France,Male,63,6,160983,168008,0,,,,,,
15698716,Baker,620,France,Female,70,3,87926,33350,1,,,,,,
15710527,Matthews,782,France,Female,35,4,0,119565,0,,,,,,
15655590,Garcia,581,Spain,Male,46,2,79385,188493,0,,,,,,
15732266,Field,553,Germany,Male,53,5,127998,165379,1,,,,,,
15669326,Gordon,658,France,Male,44,2,168396,14179,0,,,,,,
15672246,Jefferies,686,Germany,Male,43,2,134896,97847,0,,,,,,
15620276,Palermo,539,Spain,Male,36,6,0,118960,0,,,,,,
15640258,Chou,685,France,Female,50,6,94239,50664,1,,,,,,
15740283,Ewing,850,France,Male,29,1,0,152997,0,,,,,,
15759717,Mazzi,763,Spain,Female,39,7,0,19459,0,,,,,,
15620268,Thomson,634,Germany,Male,43,3,212696,115269,0,,,,,,
15743871,Nkemdirim,567,France,Male,59,3,0,25844,1,,,,,,
15614491,Lockyer,539,France,Male,39,3,139154,147662,0,,,,,,
15595047,Murray,764,France,Male,41,7,0,134878,0,,,,,,
15732334,Black,653,France,Female,40,0,0,35796,0,,,,,,
15701206,Torreggiani,566,Spain,Male,44,5,0,66463,0,,,,,,
15581280,Atkinson,714,Germany,Male,29,6,92887,69578,0,,,,,,
15651943,Richards,580,Spain,Female,65,1,0,103182,0,,,,,,
15609545,Azubuike,548,France,Male,29,5,83443,177017,0,,,,,,
15658548,Ignatiev,646,Germany,Female,36,6,144773,53217,0,,,,,,
15626008,Miller,622,Germany,Female,52,9,111974,162756,1,,,,,,
15774133,Cox,706,France,Female,35,8,178033,42182,0,,,,,,
15763798,McMillan,680,France,Male,23,5,140007,31714,0,,,,,,
15758013,Napolitano,698,France,Male,37,5,98401,25017,0,,,,,,
15705765,Lane,581,Spain,Female,46,1,0,104272,0,,,,,,
15648362,Kennedy,728,Germany,Male,45,3,108924,84300,1,,,,,,
15761102,T'ao,707,Spain,Female,32,4,132836,136877,0,,,,,,
15610165,Hsiung,761,France,Female,26,1,0,199409,0,,,,,,
15723717,Heath,483,Germany,Male,41,1,118334,163148,1,,,,,,
15654611,Parry,736,Germany,Female,25,9,81733,136497,0,,,,,,
15659736,Herbert,716,Germany,Male,66,5,121412,10070,1,,,,,,
15603170,Kang,654,France,Male,32,9,121456,190069,1,,,,,,
15786167,Andreyeva,649,Spain,Male,20,5,0,58310,0,,,,,,
15671915,Bowen,649,France,Male,46,5,0,76947,0,,,,,,
15794792,Golubev,612,France,Female,31,8,117990,54130,0,,,,,,
15652789,Hancock,657,Spain,Male,40,10,0,52991,0,,,,,,
15739168,Fowler,511,France,Female,31,5,137411,161855,0,,,,,,
15719950,Sutherland,682,France,Male,61,10,73688,172141,0,,,,,,
15743818,Rowley,748,Spain,Male,58,9,122331,124429,0,,,,,,
15717937,Gibbons,554,Germany,Male,43,5,99907,24983,0,,,,,,
15602841,Lockett,794,Spain,Female,28,5,0,86700,0,,,,,,
15619972,Akabueze,807,France,Female,47,9,167665,125440,1,,,,,,
15796114,Phelps,594,France,Female,34,7,141526,9443,0,,,,,,
15633546,Frederick,652,Spain,Female,33,3,124833,195877,0,,,,,,
15758755,Beneventi,729,France,Female,34,9,132122,105409,0,,,,,,
15695168,Bruce,625,France,Male,39,2,0,100403,0,,,,,,
15754342,Green,597,Germany,Female,60,0,78540,48503,0,,,,,,
15756610,Carlson,657,Germany,Female,38,5,123770,47020,1,,,,,,
15640917,Tang,633,France,Male,43,5,0,48250,0,,,,,,
15663164,Yudin,663,Germany,Male,49,7,116151,84359,1,,,,,,
15616811,MacDonald,535,France,Male,47,0,160729,145986,0,,,,,,
15610781,Watt,702,France,Female,29,10,88379,88550,0,,,,,,
15600911,Mbadiwe,712,France,Male,33,2,182888,3061,0,,,,,,
15629603,Chuang,607,France,Male,31,8,0,43197,0,,,,,,
15714981,Sabbatini,476,France,Male,37,4,0,55776,1,,,,,,
15775892,Caldwell,748,Spain,Female,23,8,85600,134078,0,,,,,,
15782778,Ewers,815,France,Male,35,4,0,198490,0,,,,,,
15786643,Tsao,602,France,Male,32,10,0,116053,0,,,,,,
15595657,Hannam,649,Germany,Male,40,4,95001,123203,0,,,,,,
15743673,Wood,551,Spain,Male,27,2,113873,85130,1,,,,,,
15634310,Ko,509,France,Male,30,6,0,180599,0,,,,,,
15790809,Lo Duca,685,Spain,Male,40,7,74897,198694,0,,,,,,
15668695,Endrizzi,536,France,Female,22,5,89493,42934,0,,,,,,
15669281,Ch'iu,711,Spain,Male,38,3,128719,114793,0,,,,,,
15621031,Mofflin,761,Spain,Male,27,8,0,63298,0,,,,,,
15720071,Fiorentini,535,France,Female,49,3,0,61820,1,,,,,,
15792180,Chiekwugo,566,Germany,Male,22,7,144955,102246,0,,,,,,
15813894,Bogle,620,Spain,Male,21,9,0,154883,0,,,,,,
15669490,Ifeanacho,837,Germany,Male,37,6,94002,140723,0,,,,,,
15783030,Owens,685,France,Female,40,7,0,72853,1,,,,,,
15695792,Ch'ien,673,France,Male,65,0,0,85733,0,,,,,,
15575676,Chung,638,France,Male,24,1,0,162597,0,,,,,,
15627665,Sung,614,France,Male,46,4,0,74380,1,,,,,,
15814092,Wang,626,France,Female,44,2,0,173117,1,,,,,,
15695225,Sun,834,Spain,Male,38,8,0,66485,0,,,,,,
15615091,Maitland,691,France,Male,24,6,0,92811,0,,,,,,
15794345,Ma,706,Spain,Male,38,8,0,46635,0,,,,,,
15726484,Pollard,633,France,Male,37,7,141546,124830,0,,,,,,
15650442,Hsieh,644,Germany,Female,32,8,141529,167087,1,,,,,,
15714256,Gerasimov,666,France,Male,30,7,109805,163626,0,,,,,,
15778752,Johnson,708,France,Male,32,10,86614,172129,0,,,,,,
15601659,Fiorentino,496,Germany,Female,59,7,91680,163141,1,,,,,,
15602811,Chioke,730,Germany,Male,38,0,38848,94003,0,,,,,,
15779414,Rossi,696,Spain,Male,40,3,153639,138352,0,,,,,,
15763097,Siciliano,809,Spain,Male,80,8,0,34164,0,,,,,,
15633666,Efremov,701,Spain,Female,33,7,123870,97795,0,,,,,,
15718789,Brigstocke,604,France,Male,30,5,0,75787,0,,,,,,
15690620,Olisaemeka,665,France,Male,39,10,46324,136812,0,,,,,,
15737071,Tang,639,France,Female,60,5,162040,84362,1,,,,,,
15665062,Lucchese,696,France,Male,19,1,110929,2767,0,,,,,,
15600692,West,520,France,Male,38,5,0,163186,0,,,,,,
15792064,Pai,545,Germany,Male,53,5,114422,180598,1,,,,,,
15811486,Tang,634,Germany,Female,29,8,130036,69850,0,,,,,,
15626141,Fedorov,750,France,Female,26,1,151510,19922,0,,,,,,
15738546,Gboliwe,530,Spain,Female,41,4,0,147607,0,,,,,,
15677052,Ko,589,France,Female,59,2,0,126160,1,,,,,,
15656454,Le Gallienne,654,France,Male,37,6,83569,47047,0,,,,,,
15645496,Seleznyova,648,France,Female,43,7,139972,143669,0,,,,,,
15612505,Joseph,835,Spain,Male,45,3,100212,152578,0,,,,,,
15708513,Bevan,446,France,Female,39,1,90217,191350,0,,,,,,
15685654,Allan,514,Spain,Male,66,9,0,14234,0,,,,,,
15732307,Lavrentiev,694,Germany,Male,33,4,124067,77907,0,,,,,,
15726814,Walton,554,Spain,Male,46,4,0,57321,0,,,,,,
15653776,Salier,720,Germany,Female,57,1,162082,27146,1,,,,,,
15597914,Evdokimov,641,Germany,Female,51,2,117307,26913,1,,,,,,
15631603,Ponomaryova,813,France,Male,32,1,122890,26476,0,,,,,,
15789753,Millar,480,France,Male,40,6,148791,79330,0,,,,,,
15678034,Grosse,811,France,Male,46,9,180226,13465,1,,,,,,
15690209,Hsiao,715,Germany,Female,32,3,104857,114150,0,,,,,,
15592091,Belbin,620,Spain,Male,31,2,166834,135172,0,,,,,,
15647453,Ifeajuna,721,France,Male,42,4,102937,1188,0,,,,,,
15697100,Wright,772,Germany,Female,48,6,108737,184565,1,,,,,,
15811290,Komarova,680,Germany,Male,44,0,129975,33391,0,,,,,,
15629187,Titheradge,535,France,Male,38,8,85982,9238,0,,,,,,
15758073,Dellucci,655,France,Female,20,7,134398,28030,0,,,,,,
15640769,Hobbs,660,France,Male,63,8,137842,42790,0,,,,,,
15606641,Beggs,762,Germany,Male,56,10,100261,77142,1,,,,,,
15718280,Luffman,662,Germany,Male,39,5,139822,146220,0,,,,,,
15764335,Caldwell,463,Germany,Female,41,8,123152,70128,0,,,,,,
15634218,Mancini,501,Germany,Male,27,4,95332,132105,0,,,,,,
15808760,Evseev,603,Spain,Female,42,6,0,90438,0,,,,,,
15648461,Hs?eh,688,Spain,Male,37,7,138162,113926,0,,,,,,
15593555,Chinedum,430,France,Male,38,9,0,12051,0,,,,,,
15569079,Hagins,632,Germany,Male,48,6,126066,64346,1,,,,,,
15800736,Kirwan,601,Spain,Female,42,4,96764,199243,0,,,,,,
15792607,Little,769,France,Female,38,2,0,75579,0,,,,,,
15640034,Milligan,551,France,Male,42,2,139561,43435,1,,,,,,
15807563,Ch'iu,841,France,Female,52,5,0,183240,1,,,,,,
15684461,McKay,469,Spain,Female,31,6,0,146214,1,,,,,,
15580134,Crawford,479,Spain,Male,27,2,172463,40315,0,,,,,,
15679075,Onyemere,701,France,Male,37,8,107799,16967,0,,,,,,
15742504,Azuka,593,France,Male,36,2,70181,80608,0,,,,,,
15567328,Ch'en,738,Spain,Male,38,5,177997,19233,0,,,,,,
15698294,Royster,635,Spain,Male,31,1,0,135382,0,,,,,,
15607142,Parkin,658,France,Male,32,8,0,80411,0,,,,,,
15738516,Kozlova,687,Spain,Female,36,5,0,17696,0,,,,,,
15806403,Hu,650,France,Male,37,9,0,17974,0,,,,,,
15656707,Ma,720,Spain,Male,21,2,123201,180712,0,,,,,,
15653715,Coates,602,France,Female,63,7,0,56323,0,,,,,,
15806184,Burns,618,Spain,Male,33,4,0,77550,0,,,,,,
15585734,Gouger,803,Germany,Male,41,9,137743,166958,0,,,,,,
15725639,Ignatyev,793,France,Female,63,9,116271,184243,0,,,,,,
15618401,Douglas,616,Germany,Male,41,10,113220,114073,0,,,,,,
15785385,Fiorentino,550,Spain,Male,51,5,0,153917,0,,,,,,
15734762,Ignatiev,602,France,Female,56,3,115895,4176,1,,,,,,
15767129,Munz,452,France,Female,60,6,121730,142963,0,,,,,,
15797204,Paling,655,Spain,Female,28,3,113812,76844,0,,,,,,
15769272,Clark,510,France,Female,26,6,136214,159742,0,,,,,,
15771966,Akobundu,557,France,Male,39,8,146200,177945,0,,,,,,
15691952,Fanucci,676,France,Male,37,10,106243,166678,0,,,,,,
15593250,Hsiao,640,France,Female,29,4,0,44904,0,,,,,,
15605333,Clancy,529,Spain,Male,31,6,0,10626,0,,,,,,
15800083,Macdonald,559,France,Male,45,8,24043,169781,1,,,,,,
15575691,Palerma,689,France,Female,58,5,0,49849,0,,,,,,
15689886,Holden,626,Germany,Male,39,10,132288,51468,1,,,,,,
15809838,Moore,697,Spain,Male,30,1,0,736,0,,,,,,
15736154,Gallo,823,France,Female,44,1,0,182496,0,,,,,,
15767391,Otutodilinna,565,Germany,Female,32,4,90323,118740,0,,,,,,
15704910,Rios,631,Spain,Male,23,3,0,13813,0,,,,,,
15656613,McGregor,646,France,Female,34,3,131283,130501,0,,,,,,
15611551,Hill,676,Spain,Male,48,1,131660,14152,0,,,,,,
15732430,H?,850,Spain,Female,54,4,120953,66963,0,,,,,,
15741865,Ferrari,810,France,Female,38,9,153166,93262,0,,,,,,
15634143,Onyemauchechi,581,Spain,Male,30,0,53292,196582,0,,,,,,
15609676,Nkemakonam,718,France,Female,35,2,167925,43025,0,,,,,,
15761600,White,713,France,Male,43,5,86394,130001,0,,,,,,
15676404,Kirillov,672,France,Female,50,1,0,12107,1,,,,,,
15659236,Iadanza,781,Spain,Male,33,3,0,42556,0,,,,,,
15690440,Stiles,656,Spain,Male,47,1,0,197962,0,,,,,,
15694601,Ankudinov,583,France,Female,31,4,158979,12539,0,,,,,,
15812262,Gaffney,808,Germany,Female,37,2,100432,35140,1,,,,,,
15762821,Udinese,721,Spain,Male,33,5,0,117627,0,,,,,,
15669301,Romani,778,Germany,Female,29,6,150359,62454,1,,,,,,
15672640,Kambinachi,850,Spain,Female,45,4,114348,109089,0,,,,,,
15750458,Hawkins,693,France,Female,39,4,0,142331,0,,,,,,
15627251,Tsui,520,France,Male,34,4,134008,193209,0,,,,,,
15764294,Ifeatu,759,Germany,Male,31,4,98900,47833,0,,,,,,
15659962,McIntosh,637,France,Male,60,3,0,70174,0,,,,,,
15788536,Armit,755,Germany,Male,40,2,137431,176769,0,,,,,,
15596979,Fang,662,France,Female,47,6,0,129393,0,,,,,,
15681220,Chou,503,France,Female,37,8,0,97893,0,,,,,,
15635097,Okeke,599,Germany,Male,39,2,188977,176142,0,,,,,,
15780779,Ramsbotham,583,Spain,Female,40,4,0,114094,0,,,,,,
15798470,Scannell,764,Spain,Female,48,1,75991,158324,1,,,,,,
15760880,Edman,513,France,Male,29,10,0,25515,0,,,,,,
15616929,De Luca,730,Spain,Male,62,5,112181,61514,0,,,,,,
15758775,Vasilyeva,820,Spain,Male,34,10,97208,59553,0,,,,,,
15663386,Tuan,597,Spain,Female,26,7,0,110253,0,,,,,,
15621267,Ejimofor,637,France,Male,32,5,0,148769,0,,,,,,
15720509,Hs?,696,France,Male,34,9,150857,8237,0,,,,,,
15693322,Shaver,635,Germany,Female,37,9,146748,11408,0,,,,,,
15589544,Wallis,673,Spain,Female,57,4,0,49684,0,,,,,,
15772030,Coupp,662,Spain,Male,33,3,0,68065,0,,,,,,
15693337,Perry,683,Spain,Male,41,0,148863,163911,0,,,,,,
15676571,Bezrukova,850,France,Male,55,6,0,944,1,,,,,,
15701392,Lucciano,815,Spain,Male,28,6,0,185548,0,,,,,,
15741092,Ingram,671,Spain,Male,34,10,153360,140510,0,,,,,,
15643865,Lo Duca,601,France,Female,40,3,92055,164652,1,,,,,,
15769389,Wan,709,Germany,Female,39,9,124724,73642,0,,,,,,
15807768,Cohn,702,Germany,Male,28,1,103034,40322,0,,,,,,
15801630,Yen,558,France,Male,40,6,0,173845,0,,,,,,
15705034,Peng,691,Spain,Male,40,1,0,145613,0,,,,,,
15763107,Little,700,France,Female,30,9,0,174972,0,,,,,,
15667085,Meng,667,France,Male,33,4,0,131835,0,,,,,,
15647008,Adams,624,Germany,Male,54,3,116726,110498,1,,,,,,
15584505,Hill,580,France,Female,23,5,113924,196241,0,,,,,,
15748068,Boyle,571,Spain,Female,31,3,0,194668,0,,,,,,
15663964,Pagnotto,561,France,Male,37,5,0,83093,0,,,,,,
15782311,Feng,529,France,Male,28,9,0,52545,0,,,,,,
15588197,Endrizzi,670,France,Male,36,7,0,59572,0,,,,,,
15610105,Shen,666,Germany,Female,21,1,121827,99818,0,,,,,,
15606133,Lay,628,Spain,Male,42,7,0,172968,0,,,,,,
15599403,Wu,577,France,Male,60,10,125390,178617,0,,,,,,
15648225,Shephard,652,Spain,Female,38,1,103895,159649,0,,,,,,
15608406,Schmidt,678,France,Male,26,5,111128,60941,1,,,,,,
15633378,Davidson,692,Spain,Female,49,9,0,178343,0,,,,,,
15664759,Lamb,675,Spain,Male,32,10,0,191546,0,,,,,,
15625545,Hussey,712,Spain,Male,52,9,0,117977,1,,,,,,
15772148,Ferrari,639,Germany,Female,37,5,151242,49638,0,,,,,,
15810829,Macfarlan,618,France,Male,48,7,0,13922,1,,,,,,
15731669,Szabados,554,France,Male,39,2,129710,173197,0,,,,,,
15738634,Yuan,533,France,Male,47,9,83347,137696,0,,,,,,
15737571,Matveyev,540,Spain,Female,28,6,84121,80699,0,,,,,,
15667602,Cheng,704,Spain,Male,33,3,0,73019,0,,,,,,
15684147,Palerma,678,France,Male,43,5,102338,79650,0,,,,,,
15789874,Wang,712,France,Female,29,3,87376,166195,0,,,,,,
15757952,Teng,651,France,Male,44,2,0,102530,1,,,,,,
15698732,K'ung,789,Germany,Male,51,3,104677,74265,0,,,,,,
15714355,Sinclair,775,Germany,Male,32,8,121669,125898,0,,,,,,
15599090,McKelvey,564,Germany,Male,40,7,108407,83681,0,,,,,,
15762048,Yuan,841,Germany,Female,33,7,154970,99506,0,,,,,,
15790596,Moran,850,Spain,Male,39,0,141830,92748,0,,,,,,
15609623,McConnell,637,France,Female,63,5,0,28093,1,,,,,,
15711901,Iheatu,500,France,Male,45,2,109163,126145,0,,,,,,
15779809,Giordano,655,France,Male,44,8,87472,188594,0,,,,,,
15729018,Alexander,666,France,Female,33,2,147230,56410,0,,,,,,
15698246,Gordon,658,France,Female,24,2,0,84694,0,,,,,,
15712409,Tang,749,Germany,Male,66,6,182532,195430,0,,,,,,
15758306,T'an,654,France,Male,32,6,0,137899,0,,,,,,
15621435,Davies,623,France,Female,39,1,160903,78774,0,,,,,,
15566295,Sanders,761,France,Female,33,6,138054,148779,0,,,,,,
15569098,Winifred,627,France,Male,44,6,153548,35300,1,,,,,,
15662532,Holmes,757,Germany,Male,31,8,149086,197077,0,,,,,,
15664001,Riddle,695,Germany,Female,53,8,95232,70141,1,,,,,,
15703437,Chinedum,726,France,Male,34,3,0,196288,0,,,,,,
15708003,Aleksandrova,587,Spain,Male,41,8,85109,1558,0,,,,,,
15599452,Conti,605,Germany,Female,43,8,125339,23970,0,,,,,,
15719793,Watson,850,Spain,Male,62,5,0,180244,0,,,,,,
15771580,Davison,850,France,Female,38,0,106832,148978,0,,,,,,
15732268,Cook,751,France,Male,29,3,159597,39934,0,,,,,,
15722350,Udinesi,627,Germany,Female,37,7,147362,133032,0,,,,,,
15611371,Siciliani,736,France,Male,43,4,176135,52857,0,,,,,,
15673584,Bell,652,France,Female,74,5,0,937,0,,,,,,
15636396,Jackson,627,France,Female,35,7,0,193022,0,,,,,,
15706170,Onyemere,636,France,Male,34,1,84055,37491,0,,,,,,
15725478,McClemans,775,France,Male,60,7,0,111559,0,,,,,,
15654562,Ma,850,Spain,Female,45,5,174088,5669,1,,,,,,
15737509,Morrison,850,Spain,Male,34,8,199229,68106,0,,,,,,
15690796,Chambers,516,France,Male,37,8,0,101835,0,,,,,,
15716728,Basedow,513,Spain,Female,42,10,0,73151,0,,,,,,
15605665,Nwora,673,Germany,Female,69,3,78833,37196,0,,,,,,
15748481,Howey,564,France,Female,27,6,0,7820,0,,,,,,
15757777,Pai,636,France,Female,35,2,0,23129,0,,,,,,
15747808,Ni,712,France,Male,29,3,102541,189681,0,,,,,,
15810593,Forbes,568,France,Male,51,4,0,66587,0,,,,,,
15693376,Baryshnikov,741,Spain,Male,43,0,0,2921,1,,,,,,
15579808,Kramer,754,Germany,Female,39,8,129402,87685,0,,,,,,
15598275,Sochima,709,France,Female,32,7,0,199418,0,,,,,,
15737080,Marchesi,510,France,Female,32,1,0,28515,0,,,,,,
15668580,Todd,716,Spain,Male,33,2,0,92917,0,,,,,,
15569438,Mai,607,Germany,Male,36,10,106703,198314,0,,,,,,
15675842,Pinto,656,Spain,Male,26,4,139585,36309,0,,,,,,
15577587,Reynolds,550,Germany,Male,52,5,121016,41730,1,,,,,,
15625592,Sal,486,France,Male,26,2,0,31399,0,,,,,,
15635141,Miller,598,Germany,Male,59,8,118210,60192,1,,,,,,
15642570,Scott,675,Spain,Male,35,8,0,29062,0,,,,,,
15702175,Herrin,755,France,Female,29,4,148655,28805,0,,,,,,
15677785,Stevenson,656,Spain,Male,32,5,136963,133814,0,,,,,,
15786153,McKenzie,644,Germany,Male,47,9,137774,151903,0,,,,,,
15759499,Gardiner,598,France,Female,32,4,111157,167376,0,,,,,,
15659568,Atkinson,850,Spain,Female,31,3,121238,31023,0,,,,,,
15715597,Onyemauchechi,679,France,Male,36,1,97235,188997,0,,,,,,
15610147,Ross,632,France,Male,60,2,0,2085,0,,,,,,
15802362,Newland,550,Spain,Male,45,0,0,70400,0,,,,,,
15660524,Hu,572,Germany,Female,54,9,97383,195772,0,,,,,,
15747168,Sanders,626,Germany,Female,47,2,103109,166475,1,,,,,,
15796910,Tsui,625,Spain,Female,57,7,0,84106,1,,,,,,
15707674,Marino,515,France,Female,58,2,131853,81437,1,,,,,,
15565706,Akobundu,612,Spain,Male,35,1,0,83256,1,,,,,,
15587596,Morrison,628,Spain,Female,39,8,107553,117523,0,,,,,,
15751943,Mai,529,Spain,Female,43,5,0,79477,0,,,,,,
15621227,Hs?eh,668,Germany,Female,46,7,161806,173052,0,,,,,,
15757588,Wright,526,France,Male,30,9,0,100996,0,,,,,,
15640922,Demaine,791,France,Female,52,7,0,122783,0,,,,,,
15567557,Chien,573,France,Male,27,2,128243,11631,0,,,,,,
15670103,Dickinson,565,France,Female,38,5,126645,168304,0,,,,,,
15720929,Kazantseva,604,France,Female,47,8,62095,9308,1,,,,,,
15732774,Marchesi,656,France,Male,37,7,112291,153158,0,,,,,,
15628558,Pan,447,France,Female,44,5,89189,75408,0,,,,,,
15729201,Harewood,682,France,Male,55,9,0,153357,1,,,,,,
15731117,Kao,437,Spain,Male,28,2,109161,152987,0,,,,,,
15615207,Yeh,792,Spain,Male,47,0,0,5558,1,,,,,,
15773512,Bischof,627,Spain,Female,25,4,0,194314,0,,,,,,
15572145,Ashton,767,France,Female,34,8,0,94768,0,,,,,,
15642710,Napolitani,686,France,Male,26,7,0,1541,0,,,,,,
15574213,Wilson,789,France,Female,53,1,158272,5036,1,,,,,,
15718852,Uren,794,France,Male,56,9,96951,71777,0,,,,,,
15583840,Okechukwu,587,Germany,Male,35,5,121864,23482,1,,,,,,
15782418,Ku,589,Germany,Female,19,9,83495,143022,1,,,,,,
15813504,Onyemachukwu,543,Germany,Female,25,1,146566,161407,0,,,,,,
15711314,Kao,589,Spain,Female,45,1,0,125939,1,,,,,,
15621064,Russell,701,Germany,Male,23,5,186101,76611,0,,,,,,
15627847,Woronoff,850,France,Male,40,6,0,136985,1,,,,,,
15588090,Ferri,726,Germany,Female,51,8,107495,140938,1,,,,,,
15735270,Ruggiero,767,Spain,Male,47,2,0,48161,1,,,,,,
15671804,Wilding,648,Spain,Male,36,8,146943,130041,0,,,,,,
15753215,Yashina,651,Spain,Female,36,8,0,91652,0,,,,,,
15789941,Yevseyev,633,France,Female,36,6,125130,125961,0,,,,,,
15691061,Rapuokwu,740,France,Female,37,9,0,73225,0,,,,,,
15808326,Maslov,592,France,Female,34,9,0,20460,0,,,,,,
15566660,Cole,670,France,Female,41,10,0,81602,0,,,,,,
15778947,Sullivan,628,France,Male,36,3,0,8743,0,,,,,,
15632977,Hsiao,745,France,Male,47,5,0,145790,0,,,,,,
15591747,Rossi,705,France,Male,32,3,0,129577,0,,,,,,
15567335,Allsop,559,France,Female,42,7,0,190040,0,,,,,,
15609299,Chamberlain,595,France,Male,29,6,150686,87771,0,,,,,,
15669945,Jackson,492,France,Male,35,4,141359,39520,0,,,,,,
15736271,Dumetochukwu,498,France,Female,29,9,0,190036,0,,,,,,
15710390,Uspensky,655,France,Female,39,6,94631,148949,0,,,,,,
15756481,Garcia,636,France,Female,39,3,118336,184692,0,,,,,,
15736730,Soto,634,France,Female,45,2,0,143458,0,,,,,,
15626040,McDonald,793,Spain,Male,63,0,0,27167,0,,,,,,
15746553,Castles,526,Germany,Male,50,5,124233,159457,1,,,,,,
15622518,Stephenson,768,France,Female,26,5,51116,70455,1,,,,,,
15684908,Davidson,540,Germany,Male,64,1,91870,95421,0,,,,,,
15569446,Tu,732,France,Female,34,8,122338,187986,0,,,,,,
15777504,Colbert,617,France,Female,30,8,0,92622,0,,,,,,
15677906,Owens,637,Spain,Female,54,5,0,150837,0,,,,,,
15703292,Chimezie,573,France,Male,26,8,86271,90177,0,,,,,,
15712938,Genovese,531,France,Male,44,3,0,34417,0,,,,,,
15631359,Daluchi,489,France,Female,38,5,117290,85232,0,,,,,,
15720847,Sheffield,601,France,Male,35,2,0,118983,0,,,,,,
15787830,Bailey,452,Germany,Male,33,7,153663,111868,0,,,,,,
15599869,Dyson,728,Spain,Female,29,1,0,83056,0,,,,,,
15592078,Davide,590,Germany,Female,27,8,123599,1677,0,,,,,,
15596228,Uwaezuoke,490,France,Male,29,4,0,32090,0,,,,,,
15578462,Hs?,596,Spain,Female,76,9,134208,13455,0,,,,,,
15756894,Onwuka,635,France,Male,29,1,0,24866,0,,,,,,
15796167,Flores,782,Germany,Male,35,7,98557,117644,0,,,,,,
15664808,Nicoll,790,Spain,Female,37,3,0,98897,0,,,,,,
15664555,Hughes,587,France,Male,40,2,0,106175,1,,,,,,
15607278,Romano,794,Spain,Female,46,8,134594,46386,0,,,,,,
15585222,Norman,515,France,Male,41,8,0,185054,0,,,,,,
15750299,Davison,746,Spain,Male,24,10,68782,47997,0,,,,,,
15761294,Manna,667,Germany,Female,56,8,137464,130847,1,,,,,,
15810454,Reed,709,France,Male,32,4,147308,40862,0,,,,,,
15673984,Daniels,536,France,Female,35,8,0,171840,1,,,,,,
15609319,Hunt,711,France,Female,41,3,145755,101455,0,,,,,,
15709941,Feng,753,France,Male,46,8,0,90748,1,,,,,,
15580252,Waters,748,France,Male,44,4,112611,2049,0,,,,,,
15741275,Yuan,623,France,Female,57,7,71482,84421,0,,,,,,
15707132,Yudin,465,France,Male,33,5,0,78698,0,,,,,,
15600708,Calabresi,640,Spain,Female,34,3,77827,168545,0,,,,,,
15804787,Onyemauchechukwu,562,France,Male,75,5,87141,39352,0,,,,,,
15690021,Martin,502,Germany,Female,42,0,132003,28205,1,,,,,,
15763895,Hung,536,France,Male,32,7,178012,22375,0,,,,,,
15623478,Maslova,670,Germany,Female,32,4,102955,134942,0,,,,,,
15797910,Zetticci,775,Germany,Male,51,2,123783,134902,0,,,,,,
15577751,Pisano,759,Germany,Male,30,4,101803,8694,0,,,,,,
15781777,Sutherland,604,France,Male,33,3,148659,42438,0,,,,,,
